mesa,datos,actas
15972,True,5
15973,True,5
15974,True,5
15975,True,5
15976,True,5
15977,True,5
15978,True,5
15979,True,5
15980,True,5
15981,True,5
15982,True,5
15983,True,5
15984,True,5
15985,True,5
15986,True,5
15987,True,5
15988,True,5
15989,True,5
15990,True,5
15991,True,5
15992,True,5
15993,True,5
15994,True,5
15995,True,5
15996,True,5
15997,True,5
15998,True,5
15999,True,5
16000,True,5
16001,True,5
16002,True,5
16003,True,5
16004,True,5
16005,True,5
16006,True,5
16007,True,3
16008,True,1
16009,True,0
16010,True,0
16011,True,0
16012,True,5
16013,True,5
16014,True,5
16015,True,5
16016,True,5
16017,True,5
16018,True,5
16019,True,5
16020,True,5
16021,True,5
16022,True,5
16023,True,5
16024,True,5
16025,True,5
16026,True,5
16027,True,5
16028,True,5
16029,True,5
16030,True,5
16031,True,5
16032,True,5
16033,True,5
16034,True,5
16035,True,5
16036,True,5
16037,True,5
16038,True,5
16039,True,5
16040,True,5
16041,True,5
16042,True,5
16043,True,5
16044,True,5
16045,True,5
16046,True,5
16047,True,5
16048,True,5
16049,True,5
16050,True,5
16051,True,5
16052,True,5
16053,True,5
16054,True,5
16055,True,5
16056,True,5
16057,True,5
16058,True,5
16059,True,5
16060,True,5
16061,True,5
16062,True,5
16063,True,5
16064,True,5
16065,True,5
16066,True,5
16067,True,4
16068,True,5
16069,True,5
16070,True,5
16071,True,5
16072,True,5
16073,True,5
16074,True,5
16075,True,5
16076,True,5
16077,True,5
16078,True,5
16079,True,5
16080,True,5
16081,True,5
16082,True,5
16083,True,5
16084,True,5
16085,True,5
16086,True,5
16087,True,5
16088,True,5
16089,True,5
16090,True,5
16091,True,5
16092,True,5
16093,True,5
16094,True,5
16095,True,5
16096,True,5
16097,True,5
16098,True,5
16099,True,5
16100,True,5
16101,True,5
16102,True,5
16103,True,5
16104,True,5
16105,True,5
16106,True,5
16107,True,5
16108,True,5
16109,True,5
16110,True,5
16111,True,5
16112,True,5
16113,True,5
16114,True,5
16115,True,5
16116,True,5
16117,True,5
16118,True,5
16119,True,5
16120,True,5
16121,True,5
16122,True,5
16123,True,5
16124,True,5
16125,True,5
16126,True,5
16127,True,5
16128,True,5
16129,True,5
16130,True,5
16131,True,5
16132,True,5
16133,True,5
16134,True,5
16135,True,5
16136,True,5
16137,True,5
16138,True,5
16139,True,5
16140,True,5
16141,True,5
16142,True,5
16143,True,4
16144,True,5
16145,True,5
16146,True,5
16147,True,5
16148,True,5
16149,True,4
16150,True,4
16151,True,4
16152,True,2
16153,True,5
16154,True,2
16155,True,5
16156,True,5
16157,True,4
16158,True,5
16159,True,4
16160,True,5
16161,True,5
16162,True,5
16163,True,5
16164,True,5
16165,True,5
16166,True,5
16167,True,5
16168,True,4
16169,True,5
16170,True,5
16171,True,5
16172,True,5
16173,True,5
16174,True,5
16175,True,5
16176,True,5
16177,True,5
16178,True,5
16179,True,5
16180,True,5
16181,True,5
16182,True,5
16183,True,5
16184,True,5
16185,True,5
16186,True,5
16187,True,5
16188,True,5
16189,True,5
16190,True,5
16191,True,5
16192,True,5
16193,True,4
16194,True,5
16195,True,5
16196,True,5
16197,True,5
16198,True,5
16199,True,5
16200,True,5
16201,True,5
16202,True,5
16203,True,5
16204,True,5
16205,True,5
16206,True,5
16207,True,5
16208,True,5
16209,True,5
16210,True,5
16211,True,5
16212,True,5
16213,True,5
16214,True,5
16215,True,4
16216,True,4
16217,True,5
16218,True,4
16219,True,5
16220,True,4
16221,True,5
16222,True,4
16223,True,4
16224,True,5
16225,True,5
16226,True,5
16227,True,4
16228,True,5
16229,True,5
16230,True,5
16231,True,4
16232,True,5
16233,True,4
16234,True,4
16235,True,5
16236,True,5
16237,True,5
16238,True,4
16239,True,4
16240,True,5
16241,True,5
16242,True,5
16243,True,5
16244,True,5
16245,True,4
16246,True,4
16247,False,4
16248,True,3
16249,False,5
16250,False,4
16251,True,3
16252,True,3
16253,False,1
16254,False,0
16255,True,1
16256,False,1
16257,True,0
16258,True,3
16259,False,2
16260,True,2
16261,True,1
16262,True,2
16263,True,0
16264,False,4
16265,False,2
16266,True,2
16267,True,3
16268,True,2
16269,True,4
16270,True,4
16271,True,3
16272,True,2
16273,True,5
16274,True,4
16275,True,4
16276,True,3
16277,True,5
16278,True,5
16279,True,3
16280,True,5
16281,True,4
16282,True,5
16283,True,4
16284,True,5
16285,True,5
16286,True,4
16287,True,5
16288,True,5
16289,True,4
16290,True,4
16291,True,5
16292,True,5
16293,True,4
16294,True,4
16295,True,3
16296,True,4
16297,True,4
16298,False,5
16299,True,4
16300,True,5
16301,True,3
16302,True,5
16303,True,4
16304,True,3
16305,True,5
16306,True,2
16307,True,5
16308,False,1
16309,True,3
16310,True,4
16311,True,2
16312,False,1
16313,True,4
16314,True,3
16315,True,3
16316,True,3
16317,True,4
16318,True,2
16319,True,5
16320,True,3
16321,False,4
16322,False,2
16323,True,3
16324,True,4
16325,True,4
16326,True,4
16327,True,4
16328,False,3
16329,True,3
16330,True,5
16331,True,4
16332,True,4
16333,True,3
16334,True,3
16335,True,3
16336,True,5
16337,True,5
16338,True,4
16339,True,3
16340,True,5
16341,True,4
16342,True,4
16343,True,3
16344,True,3
16345,True,3
16346,True,5
16347,True,2
16348,True,3
16349,True,3
16350,True,4
16351,True,4
16352,True,4
16353,True,3
16354,True,4
16355,True,4
16356,True,4
16357,True,3
16358,True,2
16359,True,3
16360,False,2
16361,True,4
16362,True,3
16363,True,2
16364,True,3
16365,True,4
16366,True,3
16367,True,0
16368,True,5
16369,False,3
16370,True,3
16371,True,2
16372,True,2
16373,False,1
16374,True,4
16375,False,4
16376,False,2
16377,True,4
16378,True,3
16379,True,3
16380,True,0
16381,True,4
16382,True,2
16383,True,3
16384,True,1
16385,False,4
16386,True,2
16387,False,3
16388,True,3
16389,True,2
16390,True,1
16391,True,3
16392,True,3
16393,True,3
16394,True,3
16395,True,1
16396,False,2
16397,True,3
16398,True,2
16399,True,2
16400,True,4
16401,True,2
16402,True,3
16403,True,3
16404,True,4
16405,True,2
16406,True,2
16407,True,2
16408,True,4
16409,False,3
16410,True,3
16411,True,3
16412,True,4
16413,True,4
16414,True,2
16415,True,3
16416,True,4
16417,True,2
16418,True,5
16419,True,0
16420,True,2
16421,False,1
16422,True,1
16423,True,3
16424,True,2
16425,True,3
16426,True,2
16427,True,2
16428,True,3
16429,True,1
16430,True,3
16431,False,2
16432,True,3
16433,True,3
16434,False,3
16435,True,3
16436,True,3
16437,True,3
16438,True,4
16439,True,3
16440,True,1
16441,False,3
16442,True,3
16443,True,3
16444,False,1
16445,True,1
16446,True,3
16447,True,1
16448,True,4
16449,True,5
16450,True,2
16451,True,2
16452,True,2
16453,True,3
16454,False,4
16455,True,2
16456,True,1
16457,True,2
16458,True,3
16459,True,2
16460,False,3
16461,True,1
16462,False,3
16463,True,2
16464,False,4
16465,False,3
16466,True,3
16467,True,1
16468,False,1
16469,False,2
16470,True,2
16471,True,2
16472,True,4
16473,True,4
16474,True,5
16475,True,3
16476,True,1
16477,True,2
16478,True,4
16479,True,4
16480,True,3
16481,True,2
16482,True,2
16483,True,3
16484,False,2
16485,True,4
16486,True,4
16487,True,4
16488,True,1
16489,True,3
16490,False,4
16491,True,4
16492,True,1
16493,True,4
16494,True,3
16495,True,3
16496,False,2
16497,False,3
16498,True,0
16499,False,1
16500,False,4
16501,True,4
16502,True,2
16503,False,2
16504,False,2
16505,False,1
16506,True,2
16507,True,3
16508,True,4
16509,True,2
16510,True,1
16511,True,2
16512,False,5
16513,True,1
16514,True,2
16515,False,2
16516,True,1
16517,False,3
16518,False,2
16519,False,5
16520,False,1
16521,False,2
16522,True,0
16523,True,1
16524,True,3
16525,True,1
16526,False,0
16527,True,0
16528,False,0
16529,True,1
16530,True,2
16531,True,3
16532,True,0
16533,True,2
16534,True,3
16535,False,2
16536,True,5
16537,True,4
16538,False,3
16539,True,4
16540,True,4
16541,True,2
16542,True,3
16543,True,4
16544,True,3
16545,True,2
16546,True,2
16547,False,3
16548,True,3
16549,False,3
16550,True,2
16551,True,2
16552,True,3
16553,True,3
16554,True,0
16555,True,1
16556,True,1
16557,False,4
16558,False,3
16559,True,2
16560,True,3
16561,False,4
16562,False,2
16563,True,1
16564,False,3
16565,False,1
16566,False,4
16567,False,2
16568,False,0
16569,False,2
16570,False,1
16571,False,3
16572,False,2
16573,True,1
16574,False,3
16575,True,4
16576,True,3
16577,True,1
16578,False,0
16579,True,2
16580,False,0
16581,True,1
16582,False,0
16583,False,1
16584,True,2
16585,False,2
16586,False,2
16587,True,3
16588,True,1
16589,True,1
16590,False,1
16591,True,4
16592,False,2
16593,False,0
16594,True,2
16595,False,0
16596,True,1
16597,False,1
16598,True,1
16599,False,0
16600,False,1
16601,False,1
16602,False,1
16603,True,0
16604,False,1
16605,False,0
16606,False,1
16607,True,2
16608,False,0
16609,True,0
16610,False,0
16611,False,3
16612,True,1
16613,False,3
16614,False,0
16615,True,0
16616,False,0
16617,True,1
16618,False,0
16619,False,0
16620,False,1
16621,False,0
16622,False,0
16623,False,0
16624,False,2
16625,True,0
16626,False,1
16627,False,1
16628,False,0
16629,False,0
16630,False,2
16631,False,2
16632,True,0
16633,False,0
16634,True,1
16635,False,1
16636,False,1
16637,False,0
16638,False,3
16639,False,1
16640,False,1
16641,False,1
16642,False,1
16643,False,0
16644,True,1
16645,False,1
16646,False,1
16647,True,1
16648,False,1
16649,True,1
16650,False,0
16651,False,2
16652,False,0
16653,True,1
16654,False,4
16655,False,0
16656,False,1
16657,False,1
16658,False,1
16659,True,0
16660,False,0
16661,False,1
16662,False,1
16663,False,0
16664,True,1
16665,False,0
16666,True,1
16667,False,0
16668,False,0
16669,True,1
16670,True,2
16671,False,1
16672,False,0
16673,False,1
16674,True,1
16675,False,2
16676,False,1
16677,False,0
16678,False,1
16679,False,0
16680,True,0
16681,False,0
16682,False,1
16683,True,1
16684,False,0
16685,False,0
16686,False,0
16687,False,1
16688,True,0
16689,False,0
16690,False,0
16691,True,2
16692,False,1
16693,False,2
16694,False,0
16695,True,0
16696,False,0
16697,False,0
16698,False,0
16699,False,0
16700,False,1
16701,False,0
16702,False,1
16703,False,0
16704,True,0
16705,False,1
16706,True,1
16707,False,1
16708,True,2
16709,False,1
16710,False,0
16711,True,0
16712,False,1
16713,True,1
16714,False,0
16715,True,1
16716,True,2
16717,False,0
16718,False,1
16719,False,2
16720,False,2
16721,False,1
16722,False,1
16723,False,1
16724,False,2
16725,False,1
16726,False,0
16727,True,2
16728,False,1
16729,False,0
16730,False,1
16731,True,1
16732,False,1
16733,False,0
16734,False,1
16735,False,1
16736,False,0
16737,False,0
16738,False,2
16739,False,0
16740,False,0
16741,False,0
16742,True,1
16743,False,0
16744,False,0
16745,False,0
16746,False,0
16747,False,0
16748,False,0
16749,False,0
16750,True,0
16751,False,0
16752,False,0
16753,False,0
16754,False,0
16755,False,0
16756,False,0
16757,False,0
16758,False,0
16759,False,0
16760,False,0
16761,False,0
16762,False,0
16763,False,0
16764,False,0
16765,False,0
16766,False,0
16767,False,0
16768,False,0
16769,False,0
16770,False,0
16771,False,0
16772,False,0
16773,False,0
16774,False,0
16775,False,0
16776,False,0
16777,False,0
16778,False,0
16779,False,0
16780,False,0
16781,False,0
16782,False,0
16783,False,0
16784,False,0
16785,False,0
16786,False,0
16787,False,0
16788,False,0
16789,False,0
16790,False,0
16791,False,0
16792,False,0
16793,False,0
16794,False,0
16795,False,0
16796,False,0
16797,False,0
16798,False,0
16799,False,0
16800,False,0
16801,False,0
16802,False,0
16803,False,0
16804,False,0
16805,False,0
16806,False,0
16807,False,0
16808,False,0
16809,False,0
16810,False,0
16811,False,0
16812,False,0
16813,False,0
16814,False,0
16815,False,0
16816,False,0
16817,False,0
16818,False,0
16819,False,0
16820,False,0
16821,False,0
16822,False,0
16823,False,0
16824,False,0
16825,False,0
16826,False,0
16827,False,0
16828,False,0
16829,False,0
16830,False,0
16831,False,0
16832,False,0
16833,False,0
16834,False,0
16835,False,0
16836,False,0
16837,False,0
16838,False,0
16839,False,0
16840,False,0
16841,False,0
16842,False,0
16843,False,0
16844,False,0
16845,False,0
16846,False,0
16847,False,0
16848,False,0
16849,False,0
16850,False,0
16851,False,0
16852,False,0
16853,False,0
16854,False,0
16855,False,0
16856,False,0
16857,False,0
16858,False,0
16859,False,0
16860,False,0
16861,False,0
16862,False,0
16863,False,0
16864,False,0
16865,False,0
16866,False,0
16867,False,0
16868,False,0
16869,False,0
16870,False,0
16871,False,0
16872,False,0
16873,False,0
16874,False,0
16875,False,0
16876,False,0
16877,False,0
16878,False,0
16879,False,0
16880,False,0
16881,False,0
16882,False,0
16883,False,0
16884,False,0
16885,False,0
16886,False,0
16887,False,0
16888,False,0
16889,False,0
16890,False,0
16891,False,0
16892,False,0
16893,False,0
16894,False,0
16895,False,0
16896,False,0
16897,False,0
16898,False,0
16899,False,0
16900,False,0
16901,False,0
16902,False,0
16903,False,0
16904,False,0
16905,False,0
16906,False,0
16907,False,0
16908,False,0
16909,False,0
16910,False,0
16911,False,0
16912,False,0
16913,False,0
16914,False,0
16915,False,0
16916,False,0
16917,False,0
16918,False,0
16919,False,0
16920,False,0
16921,False,0
16922,False,0
16923,False,0
16924,False,0
16925,False,0
16926,False,0
16927,False,0
16928,False,0
16929,False,0
16930,False,0
16931,False,0
16932,False,0
16933,False,0
16934,False,0
16935,False,0
16936,False,0
16937,False,0
16938,False,0
16939,False,0
16940,False,0
16941,False,0
16942,False,0
16943,False,0
16944,False,0
16945,False,0
16946,False,0
16947,False,0
16948,False,0
16949,False,0
16950,False,0
16951,False,0
16952,False,0
16953,False,0
16954,False,0
16955,False,0
16956,False,0
16957,False,0
16958,False,0
16959,False,0
16960,False,0
16961,False,0
16962,False,0
16963,False,0
16964,False,0
16965,False,0
16966,False,0
16967,False,0
16968,False,0
16969,False,0
16970,False,0
16971,False,0
16972,False,0
16973,False,0
16974,False,0
16975,False,0
16976,False,0
16977,False,0
16978,False,0
16979,False,0
16980,False,0
16981,False,0
16982,False,0
16983,False,0
16984,False,0
16985,False,0
16986,False,0
16987,False,0
16988,False,0
16989,False,0
16990,False,0
16991,False,0
16992,False,0
16993,False,0
16994,False,0
16995,False,0
16996,False,0
16997,False,0
16998,False,0
16999,False,0
17000,False,0
17001,False,0
17002,False,0
17003,False,0
17004,False,0
17005,False,0
17006,False,0
17007,False,0
17008,False,0
17009,False,0
17010,False,0
17011,False,0
17012,False,0
17013,False,0
17014,False,0
17015,False,0
17016,False,0
17017,False,0
17018,False,0
17019,False,0
17020,False,0
17021,False,0
17022,False,0
17023,False,0
17024,False,0
17025,False,0
17026,False,0
17027,False,0
17028,False,0
17029,False,0
17030,False,0
17031,False,0
17032,False,0
17033,False,0
17034,False,0
17035,False,0
17036,False,0
17037,False,0
17038,False,0
17039,False,0
17040,False,0
17041,False,0
17042,False,0
17043,False,0
17044,False,0
17045,False,0
17046,False,0
17047,False,0
17048,False,0
17049,False,0
17050,False,0
17051,False,0
17052,False,0
17053,False,0
17054,False,0
17055,False,0
17056,False,0
17057,False,0
17058,False,0
17059,False,0
17060,False,0
17061,False,0
17062,False,0
17063,False,0
17064,False,0
17065,False,0
17066,False,0
17067,False,0
17068,False,0
17069,False,0
17070,False,0
17071,False,0
17072,False,0
17073,False,0
17074,False,0
17075,False,0
17076,False,0
17077,False,0
17078,False,0
17079,False,0
17080,False,0
17081,False,0
17082,False,0
17083,False,0
17084,False,0
17085,False,0
17086,False,0
17087,False,0
17088,False,0
17089,False,0
17090,False,0
17091,False,0
17092,False,0
17093,False,0
17094,False,0
17095,False,0
17096,False,0
17097,False,0
17098,False,0
17099,False,0
17100,False,0
17101,False,0
17102,False,0
17103,False,0
17104,False,0
17105,False,0
17106,False,0
17107,False,0
17108,False,0
17109,False,0
17110,False,0
17111,False,0
17112,False,0
17113,False,0
17114,False,0
17115,False,0
17116,False,0
17117,False,0
17118,False,0
17119,False,0
17120,False,0
17121,False,0
17122,False,0
17123,False,0
17124,False,0
17125,False,0
17126,False,0
17127,False,0
17128,False,0
17129,False,0
17130,False,0
17131,False,0
17132,False,0
17133,False,0
17134,False,0
17135,False,0
17136,False,0
17137,False,0
17138,False,0
17139,False,0
17140,False,0
17141,False,0
17142,False,0
17143,False,0
17144,False,0
17145,False,0
17146,False,0
17147,False,0
17148,False,0
17149,False,0
17150,False,0
17151,False,0
17152,False,0
17153,False,0
17154,False,0
17155,False,0
17156,False,0
17157,False,0
17158,False,0
17159,False,0
17160,False,0
17161,False,0
17162,False,0
17163,False,0
17164,False,0
17165,False,0
17166,False,0
17167,False,0
17168,False,0
17169,False,0
17170,False,0
17171,False,0
17172,False,0
17173,False,0
17174,False,0
17175,False,0
17176,False,0
17177,False,0
17178,False,0
17179,False,0
17180,False,0
17181,False,0
17182,False,0
17183,False,0
17184,False,0
17185,False,0
17186,False,0
17187,False,0
17188,False,0
17189,False,0
17190,False,0
17191,False,0
17192,False,0
17193,False,0
17194,False,0
17195,False,0
17196,False,0
17197,False,0
17198,False,0
17199,False,0
17200,False,0
17201,False,0
17202,False,0
17203,False,0
17204,False,0
17205,False,0
17206,False,0
17207,False,0
17208,False,0
17209,False,0
17210,False,0
17211,False,0
17212,False,0
17213,False,0
17214,False,0
17215,False,0
17216,False,0
17217,False,0
17218,False,0
17219,False,0
17220,False,0
17221,False,0
17222,False,0
17223,False,0
17224,False,0
17225,False,0
17226,False,0
17227,False,0
17228,False,0
17229,False,0
17230,False,0
17231,False,0
17232,False,0
17233,False,0
17234,False,0
17235,False,0
17236,False,0
17237,False,0
17238,False,0
17239,False,0
17240,False,0
17241,False,0
17242,False,0
17243,False,0
17244,False,0
17245,False,0
17246,False,0
17247,False,0
17248,False,0
17249,False,0
17250,False,0
17251,False,0
17252,False,0
17253,False,0
17254,False,0
17255,False,0
17256,False,0
17257,False,0
17258,False,0
17259,False,0
17260,False,0
17261,False,0
17262,False,0
17263,False,0
17264,False,0
17265,False,0
17266,False,0
17267,False,0
17268,False,0
17269,False,0
17270,False,0
17271,False,0
17272,False,0
17273,False,0
17274,False,0
17275,False,0
17276,False,0
17277,False,0
17278,False,0
17279,False,0
17280,False,0
17281,False,0
17282,False,0
17283,False,0
17284,False,0
17285,False,0
17286,False,0
17287,False,0
17288,False,0
17289,False,0
17290,False,0
17291,False,0
17292,False,0
17293,False,0
17294,False,0
17295,False,0
17296,False,0
17297,False,0
17298,False,0
17299,False,0
17300,False,0
17301,False,0
17302,False,0
17303,False,0
17304,False,0
17305,False,0
17306,False,0
17307,False,0
17308,False,0
17309,False,0
17310,False,0
17311,False,0
17312,False,0
17313,False,0
17314,False,0
17315,False,0
17316,False,0
17317,False,0
17318,False,0
17319,False,0
17320,False,0
17321,False,0
17322,False,0
17323,False,0
17324,False,0
17325,False,0
17326,False,0
17327,False,0
17328,False,0
17329,False,0
17330,False,0
17331,False,0
17332,False,0
17333,False,0
17334,False,0
17335,False,0
17336,False,0
17337,False,0
17338,False,0
17339,False,0
17340,False,0
17341,False,0
17342,False,0
17343,False,0
17344,False,0
17345,False,0
17346,False,0
17347,False,0
17348,False,0
17349,False,0
17350,False,0
17351,False,0
17352,False,0
17353,False,0
17354,False,0
17355,False,0
17356,False,0
17357,False,0
17358,False,0
17359,False,0
17360,False,0
17361,False,0
17362,False,0
17363,False,0
17364,False,0
17365,False,0
17366,False,0
17367,False,0
17368,False,0
17369,False,0
17370,False,0
17371,False,0
17372,False,0
17373,False,0
17374,False,0
17375,False,0
17376,False,0
17377,False,0
17378,False,0
17379,False,0
17380,False,0
17381,False,0
17382,False,0
17383,False,0
17384,False,0
17385,False,0
17386,False,0
17387,False,0
17388,False,0
17389,False,0
17390,False,0
17391,False,0
17392,False,0
17393,False,0
17394,False,0
17395,False,0
17396,False,0
17397,False,0
17398,False,0
17399,False,0
17400,False,0
17401,False,0
17402,False,0
17403,False,0
17404,False,0
17405,False,0
17406,False,0
17407,False,0
17408,False,0
17409,False,0
17410,False,0
17411,False,0
17412,False,0
17413,False,0
17414,False,0
17415,False,0
17416,False,0
17417,False,0
17418,False,0
17419,False,0
17420,False,0
17421,False,0
17422,False,0
17423,False,0
17424,False,0
17425,False,0
17426,False,0
17427,False,0
17428,False,0
17429,False,0
17430,False,0
17431,False,0
17432,False,0
17433,False,0
17434,False,0
17435,False,0
17436,False,0
17437,False,0
17438,False,0
17439,False,0
17440,False,0
17441,False,0
17442,False,0
17443,False,0
17444,False,0
17445,False,0
17446,False,0
17447,False,0
17448,False,0
17449,False,0
17450,False,0
17451,False,0
17452,False,0
17453,False,0
17454,False,0
17455,False,0
17456,False,0
17457,False,0
17458,False,0
17459,False,0
17460,False,0
17461,False,0
17462,False,0
17463,False,0
17464,False,0
17465,False,0
17466,False,0
17467,False,0
17468,False,0
17469,False,0
17470,False,0
17471,False,0
17472,False,0
17473,False,0
17474,False,0
17475,False,0
17476,False,0
17477,False,0
17478,False,0
17479,False,0
17480,False,0
17481,False,0
17482,False,0
17483,False,0
17484,False,0
17485,False,0
17486,False,0
17487,False,0
17488,False,0
17489,False,0
17490,False,0
17491,False,0
17492,False,0
17493,False,0
17494,False,0
17495,False,0
17496,False,0
17497,False,0
17498,False,0
17499,False,0
17500,False,0
17501,False,0
17502,False,0
17503,False,0
17504,False,0
17505,False,0
17506,False,0
17507,False,0
17508,False,0
17509,False,0
17510,False,0
17511,False,0
17512,False,0
17513,False,0
17514,False,0
17515,False,0
17516,False,0
17517,False,0
17518,False,0
17519,False,0
17520,False,0
17521,False,0
17522,False,0
17523,False,0
17524,False,0
17525,False,0
17526,False,0
17527,False,0
17528,False,0
17529,False,0
17530,False,0
17531,False,0
17532,False,0
17533,False,0
17534,False,0
17535,False,0
17536,False,0
17537,False,0
17538,True,0
17539,False,0
17540,True,0
17541,True,0
17542,True,0
17543,True,0
17544,True,0
17545,True,0
17546,True,0
17547,False,0
17548,True,0
17549,True,0
17550,True,0
17551,True,0
17552,True,0
17553,True,0
17554,True,0
17555,True,0
17556,True,0
17557,True,0
17558,True,0
17559,True,0
17560,True,0
17561,True,0
17562,True,0
17563,True,0
17564,True,0
17565,True,0
17566,True,0
17567,True,0
17568,True,0
17569,True,0
17570,True,0
17571,True,0
17572,True,0
17573,True,0
17574,True,0
17575,True,0
17576,True,0
17577,True,0
17578,True,0
17579,True,0
17580,True,0
17581,True,0
17582,True,0
17583,True,0
17584,True,0
17585,True,0
17586,True,0
17587,True,0
17588,True,0
17589,True,0
17590,True,0
17591,True,0
17592,True,0
17593,True,0
17594,True,0
17595,True,0
17596,True,0
17597,True,0
17598,True,0
17599,True,0
17600,True,0
17601,True,0
17602,True,0
17603,True,0
17604,True,0
17605,True,0
17606,True,0
17607,True,0
17608,True,0
17609,True,0
17610,True,0
17611,True,0
17612,True,0
17613,True,0
17614,True,0
17615,True,0
17616,True,0
17617,True,0
17618,True,0
17619,True,0
17620,True,0
17621,True,0
17622,True,0
17623,True,0
17624,True,0
17625,True,0
17626,True,0
17627,True,0
17628,True,0
17629,True,0
17630,True,0
17631,True,0
17632,True,0
17633,True,0
17634,True,0
17635,True,0
17636,True,0
17637,True,0
17638,True,0
17639,True,0
17640,True,0
17641,True,0
17642,True,0
17643,True,0
17644,True,0
17645,True,0
17646,True,0
17647,True,0
17648,True,0
17649,True,0
17650,True,0
17651,True,0
17652,True,0
17653,True,0
17654,True,0
17655,True,0
17656,True,0
17657,True,0
17658,True,0
17659,True,0
17660,True,0
17661,True,0
17662,True,0
17663,True,0
17664,True,0
17665,True,0
17666,True,0
17667,True,0
17668,True,0
17669,True,0
17670,True,0
17671,True,0
17672,True,0
17673,True,0
17674,True,0
17675,True,0
17676,True,0
17677,True,0
17678,True,0
17679,True,0
17680,True,0
17681,True,0
17682,True,0
17683,True,0
17684,True,0
17685,True,0
17686,True,0
17687,True,0
17688,True,0
17689,True,0
17690,True,0
17691,True,0
17692,True,0
17693,True,0
17694,True,0
17695,True,0
17696,True,0
17697,True,0
17698,True,0
17699,True,0
17700,True,0
17701,True,0
17702,True,0
17703,True,0
17704,True,0
17705,True,0
17706,True,0
17707,True,0
17708,True,0
17709,True,0
17710,True,0
17711,True,0
17712,True,0
17713,True,0
17714,True,0
17715,True,0
17716,True,0
17717,True,0
17718,True,0
17719,True,0
17720,True,0
17721,True,0
17722,True,0
17723,True,0
17724,True,0
17725,True,0
17726,True,0
17727,True,0
17728,True,0
17729,True,0
17730,True,0
17731,True,0
17732,True,0
17733,True,0
17734,True,0
17735,True,0
17736,True,0
17737,True,0
17738,True,0
17739,True,0
17740,True,0
17741,True,0
17742,True,0
17743,True,0
17744,True,0
17745,True,0
17746,True,0
17747,True,0
17748,True,0
17749,True,0
17750,True,0
17751,True,0
17752,True,0
17753,True,0
17754,True,0
17755,True,0
17756,True,0
17757,True,0
17758,True,0
17759,True,0
17760,True,0
17761,True,0
17762,True,0
17763,True,0
17764,True,0
17765,True,0
17766,True,0
17767,True,0
17768,True,0
17769,True,0
17770,True,0
17771,True,0
17772,True,0
17773,True,0
17774,True,0
17775,True,0
17776,True,0
17777,True,0
17778,True,0
17779,True,0
17780,True,0
17781,True,0
17782,True,0
17783,True,0
17784,True,0
17785,True,0
17786,True,0
17787,True,0
17788,True,0
17789,True,0
17790,True,0
17791,True,0
17792,True,0
17793,True,0
17794,True,0
17795,True,0
17796,True,0
17797,True,0
17798,True,0
17799,True,0
17800,True,0
17801,True,0
17802,True,0
17803,True,0
17804,True,0
17805,True,0
17806,True,0
17807,True,0
17808,True,0
17809,True,0
17810,True,0
17811,True,0
17812,True,0
17813,True,0
17814,True,0
17815,True,0
17816,True,0
17817,True,0
17818,True,0
17819,True,0
17820,True,0
17821,True,0
17822,True,0
17823,True,0
17824,True,0
17825,True,0
17826,True,0
17827,True,0
17828,True,0
17829,True,0
17830,True,0
17831,True,0
17832,True,0
17833,True,0
17834,True,0
17835,True,0
17836,True,0
17837,True,0
17838,True,0
17839,True,0
17840,True,0
17841,True,0
17842,True,0
17843,True,0
17844,True,0
17845,True,0
17846,True,0
17847,True,0
17848,True,0
17849,True,0
17850,True,0
17851,True,0
17852,True,0
17853,True,0
17854,True,0
17855,True,0
17856,True,0
17857,True,0
17858,True,0
17859,True,0
17860,True,0
17861,True,0
17862,True,0
17863,True,0
17864,True,0
17865,True,0
17866,True,0
17867,True,0
17868,True,0
17869,True,0
17870,True,0
17871,True,0
17872,True,0
17873,True,0
17874,True,0
17875,True,0
17876,True,0
17877,True,0
17878,True,0
17879,True,0
17880,True,0
17881,True,0
17882,True,0
17883,True,0
17884,True,0
17885,True,0
17886,True,0
17887,True,0
17888,True,0
17889,True,0
17890,True,0
17891,True,0
17892,True,0
17893,True,0
17894,True,0
17895,True,0
17896,True,0
17897,True,0
17898,True,0
17899,True,0
17900,True,0
17901,True,0
17902,True,0
17903,True,0
17904,True,0
17905,True,0
17906,True,0
17907,True,0
17908,True,1
17909,True,0
17910,True,1
17911,True,1
17912,True,1
17913,True,0
17914,True,0
17915,True,0
17916,True,0
17917,True,0
17918,True,0
17919,True,0
17920,True,0
17921,True,0
17922,True,0
17923,True,0
17924,True,0
17925,True,0
17926,True,0
17927,True,0
17928,True,0
17929,True,0
17930,True,0
17931,True,0
17932,True,0
17933,True,0
17934,True,0
17935,True,0
17936,True,0
17937,True,0
17938,True,0
17939,True,0
17940,True,0
17941,True,0
17942,True,0
17943,True,0
17944,True,0
17945,True,0
17946,True,0
17947,True,0
17948,True,0
17949,True,0
17950,True,0
17951,True,0
17952,True,0
17953,True,0
17954,True,0
17955,True,0
17956,True,0
17957,True,0
17958,True,0
17959,True,0
17960,True,0
17961,True,0
17962,True,0
17963,True,0
17964,True,0
17965,True,0
17966,True,0
17967,True,0
17968,True,0
17969,True,0
